29546	78957
84556	25576
58959	29151
117096	84591
24923	25558
29495	24410
65040	113970
64680	29151
50592	29627
24300	299331
266806	84556
84353	113970
25012	83589
84591	29627
25054	83823
29647	116508
50592	25400
84016	29627
83718	25578
60590	361509
25531	171123
25469	58948
29495	25152
50522	25679
83782	171050
81802	81804
25369	24242
25747	497778
25459	24681
266759	24300
29495	117096
25012	29491
25745	290354
116470	83589
25751	60668
85238	114901
54262	24242
117096	113970
117096	246212
78957	116647
64158	117277
59312	117096
29495	24409
171050	313474
25522	81730
83731	24547
116647	59312
25012	25716
301517	266759
114901	140694
29647	25252
24766	24242
25751	114901
50522	116643
24224	317673
24224	64547
25531	171039
24410	24408
116647	58948
116743	60668
24224	24888
25467	25513
29495	65040
24803	83583
497770	24242
59293	83823
29686	25716
25414	25513
116647	113970
25576	171039
50522	81678
116692	192254
81802	25558
171093	65096
81634	290354
56011	64625
116643	83809
25400	81827
83841	29627
29738	113894
25054	140908
60668	140694
24888	64625
78957	65040
29738	24520
64829	116839
54237	295052
25558	83589
25130	25558
25012	24923
29491	140694
25576	116839
25522	113894
25203	54237
59312	65040
312965	116643
25012	56084
64547	24888
63836	290354
24224	64639
116590	54321
116470	81804
24383	140941
24316	24408
29491	64630
353227	117277
25252	24409
113970	192254
25537	60590
117096	58948
58948	24410
78957	117096
29613	140908
116647	84591
29495	24205
25111	25400
29647	140722
29495	66012
83841	311532
116647	246212
84556	25398
192258	113894
25722	24242
29495	116681
29495	116647
24680	25459
24766	25716
54305	171093
24888	64639
25747	24242
25459	170538
116647	312607
25130	81804
116470	25558
25012	116470
84016	140592
24224	64625
25459	25023
116590	65204
499558	306332
170840	29737
25086	299331
113970	117542
24413	25573
308113	117542
29647	116595
266759	312703
361503	117542
266759	24296
58948	117542
297930	24768
24409	24316
170840	29738
29546	59312
170840	113894
83841	29559
60391	83610
60391	29647
499558	85327
116647	245903
24296	299331
84556	257648
50522	25262
292925	24768
140694	83718
117096	245903
85238	313474
29559	84591
60391	83589
116647	64053
60377	117542
25054	24596
59109	24596
25086	266759
25252	117542
117096	64053
29613	24596
54257	84591
25576	303604
25736	690244
29437	65204
25577	303604
81753	24242
116671	307594
59312	24418
59312	286923
287716	303604
50522	289584
25400	54323
29628	29627
50522	117277
117284	25400
25736	25573
246150	25573
50522	81515
680127	170538
291145	362817
140908	307594
116590	25311
64517	24242
293860	290354
81518	25636
116470	64829
29495	314856
29629	29627
291145	295052
25051	24242
50522	29357
81672	24242
171297	83589
50592	29628
291145	54237
64158	81672
293860	60590
60590	501403
25736	301442
56011	303604
60383	25023
60432	24242
24245	54323
81779	24242
24842	314856
83614	60590
56010	303604
60590	300772
24703	29431
64829	25558
680127	81749
81803	25558
500985	81515
24875	24242
29753	64517
286923	192254
24242	56813
58959	24242
84584	50522
60590	362342
25578	303604
25729	291145
64630	56084
60590	25573
64515	24525
84584	691903
24803	25716
25400	29669
25747	314856
314856	54302
29753	303604
83610	171297
84016	306636
116590	24768
83841	25615
291145	170538
291145	24680
54293	29627
116685	24680
116506	24242
81922	114901
25573	361677
84016	25615
360652	246212
29542	24680
306636	246212
24703	293621
114486	293621
117277	363445
24438	362817
24674	85238
362938	360652
360652	171093
361677	301442
25398	24400
25489	25122
24703	81517
24246	24409
29542	25023
25663	361677
25736	499417
50522	361677
24890	117553
24471	171460
114486	81517
24680	24392
24890	81827
309774	360652
360652	58948
24392	25023
29495	360652
24392	24681
24471	25420
24246	24410
29555	24242
83422	361677
309774	116647
29495	306636
24680	65204
315840	290354
117096	312607
140694	140908
500261	360652
24413	266759
25369	24318
116590	24767
306636	312607
50522	362849
25489	24768
29542	24703
25522	29542
29647	64563
360652	113970
29542	24681
83823	29627
682507	299331
500261	117096
24680	25558
140908	85238
24674	140694
116685	64204
140926	361677
291145	25023
81517	64363
24767	25489
54292	58960
309774	117096
24680	64204
309774	24418
362849	85327
24471	50522
84584	24890
24410	116549
