41316	42069
41873	31009
37314	31869
33412	36109
42734	33303
42057	34070
40830	32551
41140	34629
35764	39523
41840	42941
34064	40015
31000	43087
37221	32545
41863	39414
33563	42186
40015	31022
40832	33710
40414	43284
31331	31293
40587	39450
41820	41884
32285	31217
36307	34060
45396	39454
40657	32381
36122	38412
44155	43571
41376	36481
53557	34144
35653	39570
31772	34023
34171	44100
42852	43160
42734	46027
3772576	33940
39373	40733
41259	37637
34014	37518
34187	39785
43163	3771968
42822	31395
35052	36409
37035	37542
36854	37028
41042	40467
38511	46074
32446	53554
36606	31525
40657	38116
44913	41734
35540	40429
39804	39049
43245	43202
40643	42761
39883	43577
34309	33846
34378	33507
39504	31970
36122	48572
34873	31613
41693	32302
41160	43566
44441	40977
36893	34799
42849	32520
42444	45970
34842	31605
41600	32761
42121	40159
31171	40062
36329	42963
32274	33391
35612	38716
40384	37990
50022	36974
34338	36645
35764	35586
39452	35811
31208	32827
39646	42975
42761	31458
37705	40045
36110	33560
36586	47757
42599	36539
36430	50415
34161	35690
32942	41406
40605	33541
37719	35381
42371	34371
42005	34065
37217	39090
33911	32992
43349	33268
42591	32964
32739	37749
34102	34430
41704	38912
37075	33675
37967	44432
31851	34996
31558	32205
36025	40062
39003	34245
31166	38959
38428	30991
39917	44339
31086	34381
31975	31521
35253	37840
33304	43415
40999	31395
36491	38518
43086	37344
41425	3354918
32622	42993
36974	33166
37618	40529
34903	38478
37811	38152
32579	40887
34565	36241
33289	34116
37526	33615
36102	30977
36133	2768677
43126	32285
39873	43259
40916	49816
43991	39764
43096	36921
43132	33388
31474	42433
42053	33777
37534	31226
32919	33458
32268	41873
33013	41219
31474	33166
31834	33259
53579	3346235
32679	37662
36532	34070
36015	42802
39765	40813
251645	34630
33583	33268
39010	31469
36795	33638
44254	41800
43373	43930
31415	41138
31340	35215
35540	40677
40212	31939
37325	251430
38740	31141
41281	246439
53541	42438
42544	35381
40141	33675
41071	35696
5740457	31018
42761	41668
37216	40795
34187	40535
45525	36102
2768920	34361
35052	40135
41864	42148
36532	41662
32774	32337
39819	44307
37989	39368
43190	41392
34487	33529
33619	38988
43099	33791
31558	39814
46078	38342
42075	43481
34924	42571
39048	36433
42787	33959
34433	38978
38137	31349
34421	37542
39368	36509
31535	37472
