818425	819230
829598	818581
829277	819674
817659	821705
836723	819272
824355	834197
832790	814686
840471	841707
828714	817145
824355	821445
4024996	824355
824355	828219
822061	821801
818709	829325
842891	836643
831615	837479
827837	817592
842838	837142
835005	824355
825171	825278
818709	844051
828388	828183
840208	833552
840102	818274
830461	820142
836395	833552
829564	834940
4024996	818708
835401	842669
842951	821705
818270	821265
838384	834324
829480	830095
824355	829221
842966	817198
839621	833552
818709	833963
830586	839748
824355	820397
833756	817674
823492	828465
814823	823721
818709	832204
834826	830330
827114	832765
821259	839241
824036	829917
834545	830587
818708	828032
838946	818167
844027	814846
823965	832741
839506	819239
839939	838558
821251	837479
824585	834940
829435	816908
827302	841668
834143	816908
824029	841129
817586	829142
829569	841942
841099	826771
833871	818708
837423	821259
832245	829588
828934	817721
814823	836554
821251	829847
844352	833756
816502	832359
818311	824712
825896	834224
830374	820419
820168	839665
830434	829462
823492	832765
816530	824355
824890	839040
824627	825415
842891	823804
829950	816787
832518	816408
825476	838057
822593	839621
832196	829361
834133	822415
828219	825415
817170	820816
843388	817264
830374	830785
832437	841786
838384	841014
837483	814823
821705	814707
842890	823804
826541	816623
814714	837363
823492	821846
841976	841810
842669	820556
816394	817134
823965	843210
817341	823971
841234	836658
842993	831001
822034	835844
841464	843934
814644	841722
839262	825515
839040	819174
829377	839262
832245	817021
829714	829462
822000	837843
833756	821554
843388	829840
843407	818581
814898	844133
829037	832359
819296	825196
835935	821622
835039	833756
834020	830341
822566	824012
827114	825084
843133	843928
836860	843928
840471	816822
829335	837740
839250	843917
832243	824012
817696	830996
836667	838384
818850	835379
840158	839893
824226	818444
822566	824289
843244	816787
825890	831191
826541	839248
844259	826571
829811	819755
818709	835009
824712	837433
835478	831157
830424	840115
827511	832214
832245	836723
816787	830878
825171	830049
826609	819296
824036	838127
843453	835410
824712	825515
844351	834224
839399	843828
836616	817857
844027	829598
818650	830987
833502	828714
820883	828475
820940	839506
822566	837423
841802	829557
822061	816538
819375	838774
831224	824890
824036	841014
833930	838487
842846	840050
826541	823994
834390	839290
816875	838384
832549	818708
827101	842070
828714	830427
839172	816787
834133	819249
826799	844075
844143	821170
833865	830341
823492	844802
836440	831889
839040	836212
832245	829878
831436	829950
824585	838127
838487	821705
816408	819203
834426	827612
824871	830772
834902	833552
838002	819104
825286	839789
832179	839226
841223	838268
823492	834925
822079	816782
817340	829917
836132	836259
837999	833756
828394	819174
825161	843928
814729	840115
818709	825415
833756	842243
828390	844075
818730	839506
838780	834224
836861	817831
824036	836481
824507	828791
835727	831275
818883	839040
824871	821705
817087	843928
838033	840471
829463	818827
844377	829917
835250	844164
839226	819793
818444	841386
842760	818166
842890	819924
825648	828188
834599	840169
835250	826671
814898	840051
844027	834224
828008	814846
822593	842288
822000	822287
824355	828465
841854	829300
839341	818274
827612	831608
823492	827630
818709	816861
832283	830987
829613	842534
827121	831145
842669	842955
834907	839226
829950	824355
827049	834312
827617	816908
840630	818982
839714	838354
842756	831765
833502	827114
817340	838384
823492	836810
818938	837433
814845	844027
839665	829584
820940	822593
816104	834255
818311	839262
825890	828962
825890	841743
843303	832018
821496	829462
838487	830772
822000	836690
841854	839370
834666	828311
824790	842650
824981	833756
827049	839241
825890	829597
828254	840471
822593	818662
824169	824036
818741	829557
843079	824585
818199	822061
827103	832658
829335	837202
819924	827890
826724	834162
820233	827303
826541	824572
842602	837740
839241	824896
832390	832245
838384	834940
827857	826712
820929	830866
831464	814714
829019	831348
821251	836806
830785	839362
828254	838600
822197	814846
825171	825332
815823	824626
820728	837405
843079	841126
825481	838604
838384	841126
826653	821469
825648	834224
828241	820419
817857	821544
827076	833756
832018	844143
829714	829463
824585	834324
831999	818311
842993	832824
831440	818708
827617	838558
816663	834259
838573	841717
831230	841014
833520	827965
827857	816471
818938	836541
823492	819598
842993	820325
844146	834224
827114	819667
832245	4024996
832771	836006
827173	830996
824169	824226
815101	838718
832245	842243
830019	821195
823492	832390
832771	842841
839623	814846
826364	824418
831151	833552
837805	829541
818709	824793
821016	832494
838877	837530
831440	827114
835697	839907
828602	820016
831999	829377
824169	817340
827511	823426
823492	837201
816908	843877
828388	842386
823492	828541
838457	838818
816908	818588
832848	840471
816737	834940
835531	823706
839665	832586
838721	837178
843244	824890
840630	818298
821083	836884
831001	838384
829611	824627
827631	836212
820729	836620
833852	832818
832245	817649
828764	831765
819784	823706
835332	840471
818708	821554
814767	834224
834324	817831
839928	837856
818167	839167
818709	828032
816530	818708
824036	830636
842993	838127
831020	827496
838812	842733
819925	841447
819174	836212
829480	842010
823492	830108
838452	835809
843388	829613
830908	824226
822287	821904
818708	834925
841124	843704
823492	821026
821625	836431
832208	821860
831442	819242
817715	820728
824585	821449
837120	838604
814845	839982
831001	818650
839506	819583
825896	843928
829712	824355
819925	818189
836508	839362
840630	844165
821877	839290
821265	817597
825473	834224
818274	819296
818561	832018
825648	814846
829782	818708
829779	817832
819280	836656
839349	832494
828541	824355
825171	828522
838906	820883
838689	824355
842733	820405
836658	819173
822357	832503
817111	835842
832245	832204
844351	843928
839040	816787
821739	839623
835842	838604
838721	815086
814714	836107
825361	833756
838946	816908
826541	820369
842993	817340
830681	837378
841112	836658
833756	833977
827496	831545
837431	829034
817340	831847
824981	827114
814691	834224
817021	833756
827049	843463
832718	832563
824871	833930
832208	831710
835813	839135
831399	835411
825336	833930
825648	821740
836822	837805
832245	815036
841786	824355
824036	822079
829584	838316
824585	836481
841234	818883
827114	838687
823492	819667
817831	829917
826364	817591
841981	814707
836508	827637
832018	830136
830434	829463
823396	819774
836365	823965
816408	836259
832245	830108
824700	832124
830598	828764
814714	839621
832607	817247
835728	832820
826364	829613
828404	833756
824019	831441
824585	838384
839241	825286
820729	830891
829564	824226
843609	818626
829950	819174
816798	833672
814845	835288
817170	829597
824626	835260
828008	822152
839623	843928
839529	816394
825481	825171
841112	834009
838573	817894
827481	833502
