945101	948217
947845	949002
945105	944877
947299	948691
948218	945105
948347	948691
948160	947794
948218	947573
945105	947573
945746	946359
948570	948426
945105	945661
948555	948217
945022	947170
946441	947471
948723	947369
948864	948555
948218	944922
948691	947573
948555	947570
948488	947794
945661	947573
945082	945764
948489	948490
947794	947682
947206	948691
948217	947820
947867	947794
948488	948487
947794	947567
948218	944877
946225	947792
945083	945082
948426	948722
947567	948496
948499	948217
948218	946977
948787	948890
945135	948555
948570	948787
947795	947814
946225	947846
946441	944877
945661	948691
945746	947170
948720	948483
947791	946225
946225	947811
947819	947807
947794	948487
947978	947102
948443	945764
947793	947795
947369	947820
948160	948487
947567	948487
948499	949095
946977	948217
948488	947567
948489	947369
945101	948443
945105	948555
949057	947102
945657	947813
947817	947096
947802	947793
948483	947795
948723	947577
947684	945500
947874	947814
945152	947828
947791	947684
945657	947845
947819	948216
948218	948787
947845	947828
948490	948484
946318	948483
947845	947806
948721	945500
946441	948218
946318	945190
947803	948489
947791	947577
947170	948691
947684	948489
945618	947096
947792	947577
947791	947804
948720	946941
948721	948723
947791	949000
947809	947096
948489	948484
947795	948489
949057	947828
947802	948483
946941	947820
947784	947797
948721	948489
948489	947814
946225	947684
947793	947096
947816	945536
948721	947577
947845	949057
947845	947846
947791	947814
947874	948489
947802	947795
947809	948489
947811	947801
947784	948489
948484	947369
946318	949057
948489	947846
948489	947820
947819	947102
945657	947784
947808	947369
948720	948489
945152	949057
947845	945500
948721	947369
947806	945190
948721	945536
947793	947814
947803	947096
948489	947801
945190	947102
947800	948489
948483	947793
947874	945536
947817	947828
947804	947813
947874	948483
948720	947820
949000	947096
947803	947800
947804	947096
947791	947811
945657	949000
946941	947802
948555	948292
948813	948722
947661	948217
944922	947682
948555	947820
944850	948487
947780	947813
947780	947784
948570	945431
948570	947570
947720	944797
945571	947828
946744	947096
946880	946844
946032	948609
945999	948443
947807	947682
947096	947758
948483	945500
948640	948742
946732	948482
948118	945004
948870	947013
947567	946614
945579	947792
948537	949025
945193	947794
946886	948353
945595	944786
948530	947814
947404	948588
947793	948555
947799	947800
947471	948405
947166	947820
949043	948405
947404	945661
946424	948252
947369	944896
946222	948570
947096	947791
945843	947791
945843	947865
946844	948218
947801	946401
948328	947845
945843	948290
948548	948665
945625	948217
947077	944753
947077	948538
945398	948489
947404	948217
946267	947935
948484	946267
945550	948129
944850	947102
945673	948489
948289	947813
944870	948667
948485	948500
948443	947149
944870	948430
945746	948666
946612	947794
947160	945795
948428	945807
947508	947573
947013	948640
948787	945085
947784	948537
946625	948292
945748	947573
947322	948489
944861	947874
945164	945500
946489	947573
947808	948720
946977	948244
947814	945500
945580	947820
945764	946879
945452	947450
947799	948360
945022	945082
948489	948218
946032	948216
947097	948247
946667	947369
945085	947567
945795	946886
948290	947577
948482	945322
946173	945500
948253	945571
945782	945003
944821	946369
948555	947391
945651	947795
948245	948643
945887	947970
948680	946345
947970	948722
948483	946880
946185	945022
945702	945843
947793	946032
945135	949057
948428	946393
946175	948487
946175	945004
946879	947499
948555	948530
945673	947793
947792	948532
948720	945105
947817	945829
948864	948247
945374	945452
947096	949055
948721	945843
948721	946318
947846	946396
946625	945987
948428	948486
945741	948483
948668	949057
948665	947149
949057	947002
945464	948668
946318	946032
948243	948158
945302	948691
948347	946185
946135	948360
945328	945112
947795	944786
949057	946427
944750	945328
948160	945657
947160	948555
947802	944926
948328	948813
945657	945887
948530	945795
948487	947761
946612	948537
945825	945328
948720	947791
945987	946880
945782	948489
948428	948874
948489	944926
945583	949055
944823	945548
947935	947828
948680	948218
946625	947828
947170	947799
946135	948548
947097	948489
945741	948813
945098	947845
